character,expression,normalized_expression,type,count,contexts,timestamps,confidence,source_bv
千早爱音,没,没,word,3,"""[\""没时间解释了！我必须现在就走！灯灯\"", \""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！\"", \""有没有很像初音未来？\""]""","""[\""00:06:14.000\"", \""00:06:15.000\"", \""00:09:28.000\""]""",high,BV1SZJP6mEjy
千早爱音,点,点,word,3,"""[\""这是什么？点开看看？\"", \""呼………呼……不行我必须再快一点\"", \""呼.呼……不行我必须再快一点！赶在那之前！\""]""","""[\""00:05:02.000\"", \""00:06:01.000\"", \""00:06:02.000\""]""",high,BV1SZJP6mEjy
千早爱音,现,现,word,3,"""[\""没时间解释了！我必须现在就走！灯灯\"", \""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！\"", \""现在一起在素世家的米缸里躺着呢。\""]""","""[\""00:06:14.000\"", \""00:06:15.000\"", \""00:09:05.000\""]""",high,BV1SZJP6mEjy
千早爱音,间,间,word,3,"""[\""羽丘下午，某下课时间。\"", \""没时间解释了！我必须现在就走！灯灯\"", \""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！\""]""","""[\""00:04:56.000\"", \""00:06:14.000\"", \""00:06:15.000\""]""",high,BV1SZJP6mEjy
千早爱音,嘛,嘛,filler,2,"""[\""这个··.·我不是生病了嘛·所达\"", \""这个我不是生病了嘛·所以就和素世世在她家里多待了一天？\""]""","""[\""00:09:13.000\"", \""00:09:14.000\""]""",high,BV1SZJP6mEjy
千早爱音,一点,一点,phrase_2char,2,"""[\""呼………呼……不行我必须再快一点\"", \""呼.呼……不行我必须再快一点！赶在那之前！\""]""","""[\""00:06:01.000\"", \""00:06:02.000\""]""",high,BV1SZJP6mEjy
千早爱音,上的,上的,phrase_2char,2,"""[\""等会这相框上的，是我吗？？\"", \""等会……这相框上的，是我吗？？\""]""","""[\""00:04:23.000\"", \""00:04:24.000\""]""",high,BV1SZJP6mEjy
千早爱音,不信,不信,phrase_2char,2,"""[\""谣言害人呐！说好的不信谣\"", \""谣言害人呐！说好的不信谣不传谣呢？\""]""","""[\""00:06:47.000\"", \""00:06:48.000\""]""",high,BV1SZJP6mEjy
千早爱音,不咱,不咱,phrase_2char,2,"""[\""这个要不咱先说说这\"", \""这个.·要不咱先说说这个追会的账找谁报销？\""]""","""[\""00:09:49.000\"", \""00:09:50.000\""]""",high,BV1SZJP6mEjy
千早爱音,不行,不行,phrase_2char,2,"""[\""呼………呼……不行我必须再快一点\"", \""呼.呼……不行我必须再快一点！赶在那之前！\""]""","""[\""00:06:01.000\"", \""00:06:02.000\""]""",high,BV1SZJP6mEjy
千早爱音,了嘛,了嘛,phrase_2char,2,"""[\""这个··.·我不是生病了嘛·所达\"", \""这个我不是生病了嘛·所以就和素世世在她家里多待了一天？\""]""","""[\""00:09:13.000\"", \""00:09:14.000\""]""",high,BV1SZJP6mEjy
千早爱音,人呐,人呐,phrase_2char,2,"""[\""谣言害人呐！说好的不信谣\"", \""谣言害人呐！说好的不信谣不传谣呢？\""]""","""[\""00:06:47.000\"", \""00:06:48.000\""]""",high,BV1SZJP6mEjy
千早爱音,们难,们难,phrase_2char,2,"""[\""y等会？？你们难\"", \""等会？？你们难道以为我死了？！\""]""","""[\""00:04:35.000\"", \""00:04:36.000\""]""",high,BV1SZJP6mEjy
千早爱音,你能,你能,phrase_2char,2,"""[\""啊！是灯灯！太好了！你能替我\"", \""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒服！\""]""","""[\""00:06:08.000\"", \""00:06:09.000\""]""",high,BV1SZJP6mEjy
千早爱音,信谣,信谣,phrase_2char,2,"""[\""谣言害人呐！说好的不信谣\"", \""谣言害人呐！说好的不信谣不传谣呢？\""]""","""[\""00:06:47.000\"", \""00:06:48.000\""]""",high,BV1SZJP6mEjy
千早爱音,先说,先说,phrase_2char,2,"""[\""这个要不咱先说说这\"", \""这个.·要不咱先说说这个追会的账找谁报销？\""]""","""[\""00:09:49.000\"", \""00:09:50.000\""]""",high,BV1SZJP6mEjy
千早爱音,再快,再快,phrase_2char,2,"""[\""呼………呼……不行我必须再快一点\"", \""呼.呼……不行我必须再快一点！赶在那之前！\""]""","""[\""00:06:01.000\"", \""00:06:02.000\""]""",high,BV1SZJP6mEjy
